ID1,ID2,Distance
MN145872_1,JF727650_1,0.0025287008
MN630022_1,KY969476_1,0.0025314342
GQ376027_1,AB481088_1,0.014054705399999999
MN630022_1,GQ376027_1,0.0342500523
MN630022_1,AB481088_1,0.028671214699999996
KY969476_1,GQ376027_1,0.0335415195
KY969476_1,AB481088_1,0.0279626819
MN630022_1,JN635406_1,0.036820595799999994
KY969476_1,JN635406_1,0.036112063
GQ376027_1,JN635406_1,0.0306307683
AB481088_1,JN635406_1,0.025051930700000002
MK513626_1,MK513624_1,0.0008847843
MK513626_1,MH173047_1,0.002079831
MK513624_1,MH173047_1,0.0013280039
MK513626_1,MH631016_1,0.0025938522
MK513624_1,MH631016_1,0.0018420250999999998
MH173047_1,MH631016_1,0.0026587254
MF496201_1,MK161348_1,0.0023359037
MK513626_1,MF496201_1,0.0027817863999999998
MK513626_1,MK161348_1,0.0034775715
MK513624_1,MF496201_1,0.0020299593
MK513624_1,MK161348_1,0.0027257443999999997
MH173047_1,MF496201_1,0.0028466596
MH173047_1,MK161348_1,0.0035424447
MH631016_1,MF496201_1,0.0017058524
MH631016_1,MK161348_1,0.0024016375
MK513626_1,KT732231_1,0.005976847899999999
MK513624_1,KT732231_1,0.0052250208
MH173047_1,KT732231_1,0.0060417210999999995
MH631016_1,KT732231_1,0.0049009139
MF496201_1,KT732231_1,0.0048402355
MK161348_1,KT732231_1,0.0055360206
MK513626_1,KY969480_1,0.0070098597
MK513624_1,KY969480_1,0.0062580326
MH173047_1,KY969480_1,0.0070747329
MH631016_1,KY969480_1,0.0059339257
MF496201_1,KY969480_1,0.0058732473
MK161348_1,KY969480_1,0.006569032400000001
KT732231_1,KY969480_1,0.0038289928
MK513626_1,JN635404_1,0.0075634671
MK513624_1,JN635404_1,0.006811640000000001
MH173047_1,JN635404_1,0.0076283403
MH631016_1,JN635404_1,0.0064875331
MF496201_1,JN635404_1,0.0064268547
MK161348_1,JN635404_1,0.0071226398
KT732231_1,JN635404_1,0.0043826002
KY969480_1,JN635404_1,0.0045748787999999995
MK142916_1,MK142914_1,0.0006300847
MK142916_1,KU728743_1,0.0021504564000000004
MK142914_1,KU728743_1,0.0021508183
MK142916_1,KJ410048_1,0.0015813889
