ID1,ID2,Distance
KT732239_1,KT732235_1,0.0
KT732253_1,KT732243_1,0.000266453
MK142916_1,MK142914_1,0.000657928
KU728743_1,MK142916_1,0.002240698
KU728743_1,MK142914_1,0.002240926
KJ410048_1,KU728743_1,0.001249843
KJ410048_1,MK142916_1,0.0016470470000000002
KJ410048_1,MK142914_1,0.0016472750000000001
MF496201_1,MK161348_1,0.002433469
MK513626_1,MK513624_1,0.000922017
MH173047_1,MK513626_1,0.0021664320000000003
MH173047_1,MK513624_1,0.001383843
MH631016_1,MH173047_1,0.002768879
MH631016_1,MK513626_1,0.002702629
MH631016_1,MK513624_1,0.00192004
MF496201_1,MH631016_1,0.0017755140000000002
MF496201_1,MH173047_1,0.002962861
MF496201_1,MK513626_1,0.0028966110000000003
MF496201_1,MK513624_1,0.002114022
MK161348_1,MH631016_1,0.002499537
MK161348_1,MH173047_1,0.003686884
MK161348_1,MK513626_1,0.003620634
MK161348_1,MK513624_1,0.002838045
KT732231_1,MF496201_1,0.005023741
KT732231_1,MK161348_1,0.005747763999999999
KT732231_1,MH631016_1,0.005089797
KT732231_1,MH173047_1,0.006277144
KT732231_1,MK513626_1,0.006210894
KT732231_1,MK513624_1,0.005428305
KY969480_1,KT732231_1,0.003983375
KY969480_1,MF496201_1,0.006108603999999999
KY969480_1,MK161348_1,0.006832627
KY969480_1,MH631016_1,0.006174659999999999
KY969480_1,MH173047_1,0.007362006999999999
KY969480_1,MK513626_1,0.007295757000000001
KY969480_1,MK513624_1,0.006513168000000001
JN635404_1,KY969480_1,0.0047532830000000005
JN635404_1,KT732231_1,0.0045567279999999995
JN635404_1,MF496201_1,0.006681957
JN635404_1,MK161348_1,0.00740598
JN635404_1,MH631016_1,0.006748013
JN635404_1,MH173047_1,0.007935359999999999
JN635404_1,MK513626_1,0.007869110000000002
JN635404_1,MK513624_1,0.007086521000000001
KT732229_1,KT732227_1,0.000532837
KT732225_1,KT732229_1,0.001066387
KT732225_1,KT732227_1,0.000799428
MF449469_1,KT732225_1,0.000741173
MF449469_1,KT732229_1,0.0012746200000000002
MF449469_1,KT732227_1,0.001007661
JN635402_1,MF449469_1,0.0012385
JN635402_1,KT732225_1,0.0014528710000000001
JN635402_1,KT732229_1,0.001986318
JN635402_1,KT732227_1,0.0017193590000000002
MN630022_1,KY969476_1,0.002634425
GQ376027_1,AB481088_1,0.014463574
MN630022_1,GQ376027_1,0.034916902
MN630022_1,AB481088_1,0.029206187999999998
KY969476_1,GQ376027_1,0.034211421
KY969476_1,AB481088_1,0.028500707
JN635406_1,MN630022_1,0.037535404999999994
JN635406_1,KY969476_1,0.036829924
JN635406_1,GQ376027_1,0.031417824999999996
JN635406_1,AB481088_1,0.025707110999999998
MG912590_1,HM439386_1,0.000131365
KT732221_1,KT732219_1,0.000199771
KT732223_1,KT732221_1,0.001399961
KT732223_1,KT732219_1,0.001333188
KY969478_1,KT732223_1,0.001072323
KY969478_1,KT732221_1,0.001539038
KY969478_1,KT732219_1,0.001472265
KY969478_1,KT732217_1,0.001139465
KT732223_1,KT732217_1,0.00113304
KT732221_1,KT732217_1,0.001599755
KT732219_1,KT732217_1,0.001532982
MK513616_1,MK513602_1,0.000133185
MK513608_1,MK513616_1,0.000266385
MK513608_1,MK513602_1,0.00026639
MK513606_1,MK513600_1,6.6596e-05
MK513608_1,MK513606_1,0.00033297499999999995
MK513608_1,MK513600_1,0.000266391
MK513616_1,MK513606_1,0.00019978199999999997
MK513616_1,MK513600_1,0.00013319799999999998
MK513602_1,MK513606_1,0.000199787
MK513602_1,MK513600_1,0.000133203
MK513620_1,MK513618_1,0.0
MK513622_1,MK513620_1,0.00026637899999999996
MK513622_1,MK513618_1,0.00026637899999999996
MK513604_1,MK513598_1,0.0
MK513622_1,MK513604_1,0.00013320200000000002
MK513622_1,MK513598_1,0.00013320200000000002
MK513620_1,MK513604_1,0.00013320100000000003
MK513620_1,MK513598_1,0.00013320100000000003
MK513618_1,MK513604_1,0.00013320100000000003
MK513618_1,MK513598_1,0.00013320100000000003
MK513612_1,MK513622_1,0.000199804
MK513612_1,MK513620_1,0.00019980300000000002
MK513612_1,MK513618_1,0.00019980300000000002
MK513612_1,MK513604_1,6.6614e-05
MK513612_1,MK513598_1,6.6614e-05
MK513608_1,MK513612_1,0.000466176
MK513608_1,MK513622_1,0.000532776
MK513608_1,MK513620_1,0.0005327750000000001
MK513608_1,MK513618_1,0.0005327750000000001
MK513608_1,MK513604_1,0.000399586
MK513608_1,MK513598_1,0.000399586
MK513616_1,MK513612_1,0.000332983
MK513616_1,MK513622_1,0.000399583
MK513616_1,MK513620_1,0.00039958200000000005
MK513616_1,MK513618_1,0.00039958200000000005
MK513616_1,MK513604_1,0.000266393
MK513616_1,MK513598_1,0.000266393
MK513602_1,MK513612_1,0.000332988
MK513602_1,MK513622_1,0.000399588
MK513602_1,MK513620_1,0.000399587
MK513602_1,MK513618_1,0.000399587
MK513602_1,MK513604_1,0.000266398
MK513602_1,MK513598_1,0.000266398
MK513606_1,MK513612_1,0.000266393
MK513606_1,MK513622_1,0.00033299300000000007
MK513606_1,MK513620_1,0.00033299200000000005
MK513606_1,MK513618_1,0.00033299200000000005
MK513606_1,MK513604_1,0.00019980300000000002
MK513606_1,MK513598_1,0.00019980300000000002
MK513600_1,MK513612_1,0.000199809
MK513600_1,MK513622_1,0.000266409
MK513600_1,MK513620_1,0.00026640800000000004
MK513600_1,MK513618_1,0.00026640800000000004
MK513600_1,MK513604_1,0.000133219
MK513600_1,MK513598_1,0.000133219
MK513610_1,MK513608_1,0.000599365
MK513610_1,MK513616_1,0.00046617200000000005
MK513610_1,MK513602_1,0.000466177
MK513610_1,MK513606_1,0.000399582
MK513610_1,MK513600_1,0.00033299800000000004
MK513610_1,MK513612_1,0.000266405
MK513610_1,MK513622_1,0.00033300500000000004
MK513610_1,MK513620_1,0.000333004
MK513610_1,MK513618_1,0.000333004
MK513610_1,MK513604_1,0.000199815
MK513610_1,MK513598_1,0.000199815
MK513610_1,MK513614_1,0.00019980300000000002
MK513608_1,MK513614_1,0.000532756
MK513616_1,MK513614_1,0.000399563
MK513602_1,MK513614_1,0.000399568
MK513606_1,MK513614_1,0.000332973
MK513600_1,MK513614_1,0.000266389
MK513612_1,MK513614_1,0.00019979600000000002
MK513622_1,MK513614_1,0.000266396
MK513620_1,MK513614_1,0.00026639500000000005
MK513618_1,MK513614_1,0.00026639500000000005
MK513604_1,MK513614_1,0.000133206
MK513598_1,MK513614_1,0.000133206
KT732215_1,MK513610_1,0.005617357999999999
KT732215_1,MK513608_1,0.005950311
KT732215_1,MK513616_1,0.005817118
KT732215_1,MK513602_1,0.0058171229999999996
KT732215_1,MK513606_1,0.0057505279999999995
KT732215_1,MK513600_1,0.005683944
KT732215_1,MK513612_1,0.005617351
KT732215_1,MK513622_1,0.005683951
KT732215_1,MK513620_1,0.00568395
KT732215_1,MK513618_1,0.00568395
KT732215_1,MK513604_1,0.0055507609999999995
KT732215_1,MK513598_1,0.0055507609999999995
KT732215_1,MK513614_1,0.005550737
KY969478_1,KT732215_1,0.0034241799999999998
KY969478_1,MK513610_1,0.006002949999999999
KY969478_1,MK513608_1,0.0063359029999999995
KY969478_1,MK513616_1,0.006202709999999999
KY969478_1,MK513602_1,0.006202714999999999
KY969478_1,MK513606_1,0.006136119999999999
KY969478_1,MK513600_1,0.0060695359999999995
KY969478_1,MK513612_1,0.006002942999999999
KY969478_1,MK513622_1,0.006069542999999999
KY969478_1,MK513620_1,0.006069542
KY969478_1,MK513618_1,0.006069542
KY969478_1,MK513604_1,0.005936352999999999
KY969478_1,MK513598_1,0.005936352999999999
KY969478_1,MK513614_1,0.005936329
KT732223_1,KT732215_1,0.0034177549999999998
KT732223_1,MK513610_1,0.005996524999999999
KT732223_1,MK513608_1,0.0063294779999999995
KT732223_1,MK513616_1,0.006196284999999999
KT732223_1,MK513602_1,0.006196289999999999
KT732223_1,MK513606_1,0.006129694999999999
KT732223_1,MK513600_1,0.0060631109999999995
KT732223_1,MK513612_1,0.005996517999999999
KT732223_1,MK513622_1,0.006063117999999999
KT732223_1,MK513620_1,0.006063117
KT732223_1,MK513618_1,0.006063117
KT732223_1,MK513604_1,0.005929927999999999
KT732223_1,MK513598_1,0.005929927999999999
KT732223_1,MK513614_1,0.005929904
KT732221_1,KT732215_1,0.00388447
KT732221_1,MK513610_1,0.0064632399999999994
KT732221_1,MK513608_1,0.006796193
KT732221_1,MK513616_1,0.006663
KT732221_1,MK513602_1,0.006663005
KT732221_1,MK513606_1,0.00659641
KT732221_1,MK513600_1,0.006529826
KT732221_1,MK513612_1,0.006463233
KT732221_1,MK513622_1,0.006529833
KT732221_1,MK513620_1,0.006529832
KT732221_1,MK513618_1,0.006529832
KT732221_1,MK513604_1,0.006396643
KT732221_1,MK513598_1,0.006396643
KT732221_1,MK513614_1,0.006396619
KT732219_1,KT732215_1,0.003817697
KT732219_1,MK513610_1,0.006396466999999999
KT732219_1,MK513608_1,0.00672942
KT732219_1,MK513616_1,0.006596227
KT732219_1,MK513602_1,0.006596232
KT732219_1,MK513606_1,0.006529637
KT732219_1,MK513600_1,0.006463053
KT732219_1,MK513612_1,0.00639646
KT732219_1,MK513622_1,0.00646306
KT732219_1,MK513620_1,0.006463059
KT732219_1,MK513618_1,0.006463059
KT732219_1,MK513604_1,0.00632987
KT732219_1,MK513598_1,0.00632987
KT732219_1,MK513614_1,0.006329846
KT732217_1,KT732215_1,0.003351351
KT732217_1,MK513610_1,0.005930120999999999
KT732217_1,MK513608_1,0.0062630739999999996
KT732217_1,MK513616_1,0.006129880999999999
KT732217_1,MK513602_1,0.006129885999999999
KT732217_1,MK513606_1,0.006063290999999999
KT732217_1,MK513600_1,0.0059967069999999996
KT732217_1,MK513612_1,0.005930113999999999
KT732217_1,MK513622_1,0.005996713999999999
KT732217_1,MK513620_1,0.005996713
KT732217_1,MK513618_1,0.005996713
KT732217_1,MK513604_1,0.005863523999999999
KT732217_1,MK513598_1,0.005863523999999999
KT732217_1,MK513614_1,0.0058635
JN635408_1,KY969478_1,0.017234942000000003
JN635408_1,KT732223_1,0.017228517
JN635408_1,KT732221_1,0.017695231999999998
JN635408_1,KT732219_1,0.017628459
JN635408_1,KT732217_1,0.017162113
JN635408_1,KT732215_1,0.01771313
JN635408_1,MK513610_1,0.0202919
JN635408_1,MK513608_1,0.020624853
JN635408_1,MK513616_1,0.020491660000000002
JN635408_1,MK513602_1,0.020491665
JN635408_1,MK513606_1,0.02042507
JN635408_1,MK513600_1,0.020358486000000002
JN635408_1,MK513612_1,0.020291893
JN635408_1,MK513622_1,0.020358493
JN635408_1,MK513620_1,0.020358492
JN635408_1,MK513618_1,0.020358492
JN635408_1,MK513604_1,0.020225303
JN635408_1,MK513598_1,0.020225303
JN635408_1,MK513614_1,0.020225279
MG912590_1,JN635408_1,0.015946381000000003
MG912590_1,KY969478_1,0.020498931
MG912590_1,KT732223_1,0.020492506
MG912590_1,KT732221_1,0.020959221
MG912590_1,KT732219_1,0.020892448
MG912590_1,KT732217_1,0.020426102
MG912590_1,KT732215_1,0.020977119000000002
MG912590_1,MK513610_1,0.023555889
MG912590_1,MK513608_1,0.023888842
MG912590_1,MK513616_1,0.023755649
MG912590_1,MK513602_1,0.023755653999999998
MG912590_1,MK513606_1,0.023689059
MG912590_1,MK513600_1,0.023622475
MG912590_1,MK513612_1,0.023555882
MG912590_1,MK513622_1,0.023622482
MG912590_1,MK513620_1,0.023622481
MG912590_1,MK513618_1,0.023622481
MG912590_1,MK513604_1,0.023489292
MG912590_1,MK513598_1,0.023489292
MG912590_1,MK513614_1,0.023489268
HM439386_1,JN635408_1,0.015945674
HM439386_1,KY969478_1,0.020498224000000002
HM439386_1,KT732223_1,0.020491799
HM439386_1,KT732221_1,0.020958514
HM439386_1,KT732219_1,0.020891741000000002
HM439386_1,KT732217_1,0.020425395
HM439386_1,KT732215_1,0.020976412
HM439386_1,MK513610_1,0.023555182
HM439386_1,MK513608_1,0.023888135
HM439386_1,MK513616_1,0.023754942
HM439386_1,MK513602_1,0.023754947
HM439386_1,MK513606_1,0.023688352
HM439386_1,MK513600_1,0.023621768
HM439386_1,MK513612_1,0.023555175
HM439386_1,MK513622_1,0.023621775
HM439386_1,MK513620_1,0.023621774
HM439386_1,MK513618_1,0.023621774
HM439386_1,MK513604_1,0.023488585
HM439386_1,MK513598_1,0.023488585
HM439386_1,MK513614_1,0.023488561
MN145872_1,JF727650_1,0.002632336
MN822013_1,MN145872_1,0.004232831
MN822013_1,JF727650_1,0.002764837
MG912590_1,MN822013_1,0.035004671
MG912590_1,MN145872_1,0.035394852
MG912590_1,JF727650_1,0.033926858
HM439386_1,MN822013_1,0.035003964
HM439386_1,MN145872_1,0.035394145
HM439386_1,JF727650_1,0.033926151
JN635408_1,MN822013_1,0.037524708000000004
JN635408_1,MN145872_1,0.037914889
JN635408_1,JF727650_1,0.036446895
KY969478_1,MN822013_1,0.042077258
KY969478_1,MN145872_1,0.042467438999999996
KY969478_1,JF727650_1,0.040999444999999995
KT732223_1,MN822013_1,0.042070833
KT732223_1,MN145872_1,0.042461014
KT732223_1,JF727650_1,0.04099302
KT732221_1,MN822013_1,0.042537548
KT732221_1,MN145872_1,0.042927729
KT732221_1,JF727650_1,0.041459735
KT732219_1,MN822013_1,0.042470775
KT732219_1,MN145872_1,0.042860956
KT732219_1,JF727650_1,0.041392962
KT732217_1,MN822013_1,0.042004429
KT732217_1,MN145872_1,0.04239461
KT732217_1,JF727650_1,0.040926616
KT732215_1,MN822013_1,0.042555446000000004
KT732215_1,MN145872_1,0.042945627
KT732215_1,JF727650_1,0.041477633
MK513610_1,MN822013_1,0.045134216
MK513610_1,MN145872_1,0.045524396999999994
MK513610_1,JF727650_1,0.044056402999999994
MK513608_1,MN822013_1,0.045467169
MK513608_1,MN145872_1,0.04585735
MK513608_1,JF727650_1,0.044389356
MK513616_1,MN822013_1,0.045333976000000005
MK513616_1,MN145872_1,0.045724157
MK513616_1,JF727650_1,0.044256163
MK513602_1,MN822013_1,0.045333981
MK513602_1,MN145872_1,0.045724162
MK513602_1,JF727650_1,0.044256168
MK513606_1,MN822013_1,0.045267386
MK513606_1,MN145872_1,0.045657566999999996
MK513606_1,JF727650_1,0.044189572999999996
MK513600_1,MN822013_1,0.045200802000000005
MK513600_1,MN145872_1,0.045590983
MK513600_1,JF727650_1,0.044122989
MK513612_1,MN822013_1,0.045134209
MK513612_1,MN145872_1,0.04552439
MK513612_1,JF727650_1,0.044056396
MK513622_1,MN822013_1,0.045200809
MK513622_1,MN145872_1,0.04559099
MK513622_1,JF727650_1,0.044122996
MK513620_1,MN822013_1,0.045200808
MK513620_1,MN145872_1,0.045590989
MK513620_1,JF727650_1,0.044122995
MK513618_1,MN822013_1,0.045200808
MK513618_1,MN145872_1,0.045590989
MK513618_1,JF727650_1,0.044122995
MK513604_1,MN822013_1,0.045067618999999996
MK513604_1,MN145872_1,0.04545779999999999
MK513604_1,JF727650_1,0.04398980599999999
MK513598_1,MN822013_1,0.045067618999999996
MK513598_1,MN145872_1,0.04545779999999999
MK513598_1,JF727650_1,0.04398980599999999
MK513614_1,MN822013_1,0.045067595
MK513614_1,MN145872_1,0.045457776
MK513614_1,JF727650_1,0.043989782
MG912590_1,HM562900_1,0.043575185
HM439386_1,HM562900_1,0.043574478
JN635408_1,HM562900_1,0.046095222000000005
KY969478_1,HM562900_1,0.050647772
KT732223_1,HM562900_1,0.050641347
KT732221_1,HM562900_1,0.051108062
KT732219_1,HM562900_1,0.051041289000000004
KT732217_1,HM562900_1,0.050574943000000004
KT732215_1,HM562900_1,0.051125960000000005
MK513610_1,HM562900_1,0.05370473
MK513608_1,HM562900_1,0.054037683
MK513616_1,HM562900_1,0.053904490000000006
MK513602_1,HM562900_1,0.053904495000000004
MK513606_1,HM562900_1,0.0538379
MK513600_1,HM562900_1,0.053771316000000006
MK513612_1,HM562900_1,0.053704723
MK513622_1,HM562900_1,0.053771323
MK513620_1,HM562900_1,0.053771322
MK513618_1,HM562900_1,0.053771322
MK513604_1,HM562900_1,0.053638133
MK513598_1,HM562900_1,0.053638133
MK513614_1,HM562900_1,0.053638109
MN822013_1,HM562900_1,0.021596815999999998
MN145872_1,HM562900_1,0.021986997
JF727650_1,HM562900_1,0.020519003
KT588921_1,KJ755982_1,0.0021839309999999996
MN630020_1,KT588921_1,0.00675067
MN630020_1,KJ755982_1,0.004997443
KJ755980_1,MN630020_1,0.006803389
KJ755980_1,KT588921_1,0.008225587
KJ755980_1,KJ755982_1,0.00647236
KJ755976_1,KJ755980_1,0.006606043
KJ755976_1,MN630020_1,0.00668769
KJ755976_1,KT588921_1,0.008109887999999999
KJ755976_1,KJ755982_1,0.0063566609999999996
KJ755978_1,KJ755976_1,0.016917492
KJ755978_1,KJ755980_1,0.019694807
KJ755978_1,MN630020_1,0.019776454
KJ755978_1,KT588921_1,0.021198652
KJ755978_1,KJ755982_1,0.019445425
MG912594_1,KJ755978_1,0.016462942
MG912594_1,KJ755976_1,0.01648244
MG912594_1,KJ755980_1,0.019259755
MG912594_1,MN630020_1,0.019341402
MG912594_1,KT588921_1,0.0207636
MG912594_1,KJ755982_1,0.019010372999999997
FJ161211_1,MG912594_1,0.020745919
FJ161211_1,KJ755978_1,0.024685749
FJ161211_1,KJ755976_1,0.024705247
FJ161211_1,KJ755980_1,0.027482562
FJ161211_1,MN630020_1,0.027564209
FJ161211_1,KT588921_1,0.028986407000000002
FJ161211_1,KJ755982_1,0.02723318
KC164758_1,FJ161211_1,0.075837544
KC164758_1,MG912594_1,0.073926825
KC164758_1,KJ755978_1,0.077866655
KC164758_1,KJ755976_1,0.07788615299999999
KC164758_1,KJ755980_1,0.08066346799999999
KC164758_1,MN630020_1,0.080745115
KC164758_1,KT588921_1,0.08216731299999999
KC164758_1,KJ755982_1,0.080414086
MG912590_1,KC164758_1,0.067656702
MG912590_1,FJ161211_1,0.079293404
MG912590_1,MG912594_1,0.07738268499999999
MG912590_1,KJ755978_1,0.081322515
MG912590_1,KJ755976_1,0.08134201299999999
MG912590_1,KJ755980_1,0.084119328
MG912590_1,MN630020_1,0.084200975
MG912590_1,KT588921_1,0.085623173
MG912590_1,KJ755982_1,0.083869946
HM439386_1,KC164758_1,0.067655995
HM439386_1,FJ161211_1,0.079292697
HM439386_1,MG912594_1,0.07738197799999999
